,БЮ,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,Reason code,ТГ,НГ,Поставщик,Наименование,"Физические 
запасы",Продано,"Зарезерви
ровано",Доступно
0,825,V_825,V-Discount_825,80015745,Подвесные люстры,"Светильник подвесной CITILUX CL936008, чёрный",06Товар поврежденный,25,208,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
1,825,V_825,V-Discount_825,80096615,Напольные,"Вешалка напольная CH-4516, хром/серебряный",06Товар поврежденный,35,026,80002678,DIRECTLOWCOST.COM HONG KONG LIMITED,1,,,1.0
2,825,V_825,V-Discount_825,80097392,Гостиный гарнитур,"Тумба ТВ Александрия ЛД 618.010.000, рустика/кожа ленто",06Товар поврежденный,33,014,80000252,"ООО ""Алмаз""",1,,,1.0
3,825,V_825,V-Discount_825,80097396,Шкаф для одежды,"Шкаф 2-створчатый Александрия ЛД 618.050.000, рустика/кожа ленто",06Товар поврежденный,33,077,80000252,"ООО ""Алмаз""",1,,,1.0
4,825,V_825,V-Discount_825,80098406,Шкаф для одежды,"Карниз ЛД 285.010.000, кожа ленто",06Товар поврежденный,33,077,80000252,"ООО ""Алмаз""",2,,,2.0
5,825,V_825,v-Discount_825,80100276,Вешалка комбинированная,"Вешалка комбинированная с зеркалом Марта ЛД 124.110.000, дезира эш/белый",06Товар поврежденный,38,083,80000252,"ООО ""Алмаз""",1,,,1.0
6,825,V_825,V-Discount_825,80257633,Подвесные люстры,"Люстра EUROSVET ""Классика"" 3535/6, хром/белый",06Товар поврежденный,25,208,80000990,"ООО ""ЕВРОСВЕТ""",1,,,1.0
7,825,V_825,V-Discount_825,80257640,Бра,"Бра EUROSVET ""Классика"" 22404/1, белый с золотом",06Товар поврежденный,25,095,80000990,"ООО ""ЕВРОСВЕТ""",1,,,1.0
8,825,V_825,V-Discount_825,80261470,Детский стол,"Ученический стол Осанка 80, клён/серый",06Товар поврежденный,39,217,80002033,"ООО ""ВИТАЛ-ПК""",1,,,1.0
9,825,V_825,V-Discount_825,80262740,Корпус 083,"Корпус шкафа 1-створчатого Марта ЛД 124.010.000М, дезира эш",06Товар поврежденный,38,083,80000252,"ООО ""Алмаз""",1,,,1.0
10,825,V_825,V-Discount_825,80265055,Шкаф навесной глухой,"Шкаф-модуль навесной MD Color 613.01.31, чёрный/белоснежный",06Товар поврежденный,33,315,80000057,"ООО ""Металлдизайн""",1,,,1.0
11,825,V_825,V-Discount_825,80267640,табурет дерево,"Табурет Классика, тёмный орех",06Товар поврежденный,40,313,80002106,"ООО ""Конта""",1,,,1.0
12,825,V_825,V-Discount_825,80269917,стул кожзам,"Стул MARCO, бежевый (V-18)/хром (chrome)",06Товар поврежденный,40,090,80002126,"ООО ""РАДОМ""",1,,,1.0
13,825,V_825,V-Discount_825,80269946,табурет металл,"Стул на раме CHICO, бежевый (V-18)/чёрный (black)",06Товар поврежденный,40,313,80002126,"ООО ""РАДОМ""",1,,,1.0
14,825,V_825,V-Discount_825,80269989,хлебницы,"Хлебница BERKRAFT Ronda HA FC-F1001QW, белый",06Товар поврежденный,22,351,80002074,"HomeArts Industrial Co.,Ltd.",1,,,1.0
15,825,V_825,V-Discount_825,80271097,Стеллаж 023,"Стеллаж Шервуд УШ-01, дуб сонома",06Товар поврежденный,36,023,80002066,"ООО ""АО Романовская мебельная фабрика""",1,,,1.0
16,825,V_825,V-Discount_825,80271100,Шкаф 2-дверный,"Шкаф с ящиками Шервуд Ш-12, дуб сонома",06Товар поврежденный,36,023,80002066,"ООО ""АО Романовская мебельная фабрика""",1,,,1.0
17,825,V_825,V-Discount_825,80271103,Шкаф угловой 023,"Шкаф угловой Шервуд Ш-14, дуб сонома",06Товар поврежденный,36,023,80002066,"ООО ""АО Романовская мебельная фабрика""",1,,,1.0
18,825,V_825,V-Discount_825,80271106,Стол письменный прямой,"Стол прямой Шервуд СШ-02, дуб сонома",06Товар поврежденный,36,024,80002066,"ООО ""АО Романовская мебельная фабрика""",1,,,1.0
19,825,V_825,V-Discount_825,80271109,Кровать одноярусная,"Кровать Шервуд КШ-01, 90х200 см, дуб Сонома",06Товар поврежденный,36,022,80002066,"ООО ""АО Романовская мебельная фабрика""",1,,,1.0
20,825,V_825,v-Discount_825,80272926,Стул с ручками 222,"Стул HAITI 3010, коричневый (YJ1768-1)/светло-коричневый (S103)",06Товар поврежденный,30,222,80002467,JOYGARDEN COMPANY LIMITED,1,,,1.0
21,825,V_825,V-Discount_825,80272940,Зеркало 021,"Зеркало Шервуд ЗШ-01, дуб сонома",06Товар поврежденный,36,021,80002066,"ООО ""АО Романовская мебельная фабрика""",1,,,1.0
22,825,V_825,V-Discount_825,80273118,Мягкая спинка для кровати,Комплект мягких элементов Шервуд КЭШ,06Товар поврежденный,36,021,80002066,"ООО ""АО Романовская мебельная фабрика""",1,,,1.0
23,825,V_825,V-Discount_825,80273554,стул кожзам,"Стул TOLEDO TC-1002DS, бордовый/серебряный",06Товар поврежденный,40,090,80003289,"TIANJIN DSK INTERNATIONAL CO.,LTD",1,,,1.0
24,825,V_825,V-Discount_825,80274165,Шкаф навесной со стеклом,"Полка OLIVIA 1D, вудлайн крем/дуб Анкона",06Товар поврежденный,33,315,80001146,"ООО ""АНРЭКС""",1,,,1.0
25,825,V_825,V-Discount_825,80274171,Комод 078,"Тумба OLIVIA 2D3S, вудлайн крем/дуб Анкона",06Товар поврежденный,33,078,80001146,"ООО ""АНРЭКС""",1,,,1.0
26,825,V_825,V-Discount_825,80274172,Тумба под ТВ 314,"Тумба OLIVIA RTV 3S, вудлайн крем/дуб Анкона",06Товар поврежденный,33,314,80001146,"ООО ""АНРЭКС""",1,,,1.0
27,825,V_825,V-Discount_825,80274180,Витрина 077,"Шкаф-витрина OLIVIA 1V1D, вудлайн крем/дуб Анкона",06Товар поврежденный,33,077,80001146,"ООО ""АНРЭКС""",1,,,1.0
28,825,V_825,V-Discount_825,80274182,Витрина 077,"Шкаф-витрина OLIVIA 2V2D, вудлайн крем/дуб Анкона",06Товар поврежденный,33,077,80001146,"ООО ""АНРЭКС""",1,,,1.0
29,825,V_825,V-Discount_825,80274647,Полка,"Полка LINATE TYP 60, белый/Сонома трюфель",06Товар поврежденный,33,315,80001146,"ООО ""АНРЭКС""",1,,,1.0
30,825,V_825,V-Discount_825,80277574,Фасад 083,"Фасад шкафа Марта ЛД 124.001.000 М, дезира эш",06Товар поврежденный,38,083,80000252,"ООО ""Алмаз""",1,,,1.0
31,825,V_825,V-Discount_825,80279807,Подвесные люстры,"Светильник подвесной EVROSVET 50001/3, хром/белый",06Товар поврежденный,25,208,80000990,"ООО ""ЕВРОСВЕТ""",1,,,1.0
32,825,V_825,V-Discount_825,80281814,бак для мусора металл,"Бак для мусора с крышкой BERKRAFT Optima LB-601L, 3 л (глянцевый)",06Товар поврежденный,28,100,80002076,"FIRST-HORSE METAL PRODUCTS CO., LTD JIANGMEN CITY",1,,,1.0
33,825,V_825,V-Discount_825,80283729,контейнеры,"Набор контейнеров Каскад 67017, 17 шт., малиновый",06Товар поврежденный,22,149,80002136,"АО ""Полимербыт""",1,,,1.0
34,825,V_825,V-Discount_825,80285634,Стеллаж 023,"Шкаф с ящиками Шервуд Ш-05м, дуб Сонома",06Товар поврежденный,36,023,80002066,"ООО ""АО Романовская мебельная фабрика""",1,,,1.0
35,825,V_825,V-Discount_825,80285636,Полка 019,"Полка навесная Шервуд ПШ-03м, дуб Сонома",06Товар поврежденный,36,019,80002066,"ООО ""АО Романовская мебельная фабрика""",2,,,2.0
36,825,V_825,V-Discount_825,80285753,стул кожзам,"Стул Hanna СРП-087, тёмно-коричневый (классик 307)/серый",06Товар поврежденный,40,090,80002262,"ООО ""Гипер""",1,,,1.0
37,825,V_825,V-Discount_825,80285929,Бра,"Светильник настенно-потолоч. CITILUX Луна CL702161W, белый/хром",06Товар поврежденный,25,095,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
38,825,V_825,V-Discount_825,80286146,стол дерево,"Стол обеденный Премьера НМ.64.03.00, пикард/черный фон",06Товар поврежденный,40,092,80001305,"ООО МО ""РОСТ""",1,,,1.0
39,825,V_825,V-Discount_825,80286701,Потолочные люстры,"Люстра CITILUX Синди CL330133, венге",06Товар поврежденный,25,127,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
40,825,V_825,V-Discount_825,80289160,Тумба 191,"Тумба прикроватная Аделина СВ-611, вудлайн кремовый",06Товар поврежденный,31,191,80003121,"ООО ""Корф""",1,,,1.0
41,825,V_825,V-Discount_825,80290519,Тумба для обуви 089 металл,"Стойка для обуви 4-ярусная MITTE SS-384, чёрный/серебряный",06Товар поврежденный,38,089,80002076,"FIRST-HORSE METAL PRODUCTS CO., LTD JIANGMEN CITY",1,,,1.0
42,825,V_825,V-Discount_825,80291179,Домашнее кресло кожзам,"Кресло рабочее TOPMAX Snipe 26623, оранжевый (DM-6)",06Товар поврежденный,39,373,80002253,BESTLUCK ENTERPRISE LIMITED,1,,,1.0
43,825,V_825,V-Discount_825,80292910,Потолочные люстры,"Люстра DeMarkt Тетро 673011203, хром/чёрный/белый",06Товар поврежденный,25,127,80002547,"ООО ""Штерн""",1,,,1.0
44,825,V_825,V-Discount_825,80294667,Бра,"Светильник настенно-потолоч. CITILUX Луна CL702161N, белый/хром",06Товар поврежденный,25,095,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
45,825,V_825,V-Discount_825,80294669,Тарелки светодиодные,"Светильник настенно-потолоч. CITILUX Луна CL702301N, белый/хром",06Товар поврежденный,25,096,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
46,825,V_825,V-Discount_825,80295749,Кресло кожзам_226,"Кресло рабочее ANISSA MLM-611145, белый (002)",06Товар поврежденный,39,226,80002305,MLM CHINA LTD.,1,,,1.0
47,825,V_825,V-Discount_825,80295994,Вешалка комбинированная,"Вешалка Элана, Бодега белая/сандал белый матовый",06Товар поврежденный,38,083,80002228,"ООО ""Мебельград""",1,,,1.0
48,825,V_825,V-Discount_825,80297338,Геймерское кресло 352,"Кресло рабочее MAX MLM-611142, чёрный (60-1)/красный (MF-01)",06Товар поврежденный,39,352,80002305,MLM CHINA LTD.,1,,,1.0
49,825,V_825,V-Discount_825,80299270,Напольные,"Вешалка напольная с 5-ю ящиками CH-4617, серебряный/белый",06Товар поврежденный,35,026,80002678,DIRECTLOWCOST.COM HONG KONG LIMITED,1,,,1.0
50,825,V_825,V-Discount_825,80299464,Подвесные люстры,"Люстра VITALUCE V3325/3, белый глянцевый/белый",06Товар поврежденный,25,208,80002062,"ООО ""КСК-электро""",1,,,1.0
51,825,V_825,V-Discount_825,80299742,стул кожзам,"Стул LOW SDC-427, бежевый (603)/коричневый (640)",06Товар поврежденный,40,090,80002678,DIRECTLOWCOST.COM HONG KONG LIMITED,2,,,2.0
52,825,V_825,v-Discount_825,80304538,Вешалка комбинированная,"Шкаф МЦН Sherlock 70 БН.38.70.00.000, дуб Сонома/коричневый",06Товар поврежденный,38,083,80002359,"ООО ""Глазовская мебельная фабрика""",1,,,1.0
53,825,V_825,V-Discount_825,80304921,Поворотные споты,"Светильник настенно-потолоч. CITILUX Кристалино CL559531, хром",06Товар поврежденный,25,199,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
54,825,V_825,V-Discount_825,80306710,наборы тарелок обеденных,"Набор тарелок обеденных Wilmax ENGLAND Julia Vysotskaya WL-880101-JV/6C, D25,5 см, 6 шт., белый",06Товар поврежденный,22,137,80003284,"WILMAX CO., LTD",1,,,1.0
55,825,V_825,V-Discount_825,80307908,Прямой диван 221-260 см,"Диван-кровать SOLANA Мэдисон 006 А32 Lux, исп. Д, декор ""-"", коричневый (Velvet FM 11C)/бежевый (Velvet FM 3C)/белый (Velvet FM 1A)",06Товар поврежденный,34,304,80000060,"ООО ""ЖИВЫЕ ДИВАНЫ""",1,,,1.0
56,825,V_825,V-Discount_825,80308630,мойка,"Мойка врезная LEX COMO 740 IVORY RULE000010, бежевый",06Товар поврежденный,32,325,80002178,"ООО ""Технолэнд""",1,,,1.0
57,825,V_825,V-Discount_825,80308975,Компьютерный стол,"Стол Уно МСТ-СДУ-01-ВМ-16, венге",06Товар поврежденный,39,086,80001008,"ООО ""4 А""",1,,,1.0
58,825,V_825,V-Discount_825,80310226,Декор. фигуры настольные,"Статуэтка ""Кошки"" 10K8282/8316B, 2 шт., серебряный",06Товар поврежденный,27,171,80002876,"ООО ""ЭлитСтиль""",1,,,1.0
59,825,V_825,V-Discount_825,80310407,смеситель,"Смеситель LEX Isonzo Ivory RULE000052, слоновая кость",06Товар поврежденный,32,321,80002178,"ООО ""Технолэнд""",1,,,1.0
60,825,V_825,V-Discount_825,80311203,до 100 см,"Репродукция в раме с декором Кавалер GRAF 17018, 50х90 см, тёмно-коричневый с золотом (68-0088)",06Товар поврежденный,23,106,80002474,"ООО ""ГРАФИС АРТ""",1,,,1.0
61,825,V_825,V-Discount_825,80311366,Потолочные люстры,"Люстра VITALUCE V4289-1/4PL, чёрный/серый",06Товар поврежденный,25,127,80002062,"ООО ""КСК-электро""",1,,,1.0
62,825,V_825,V-Discount_825,80311527,Кресло кожзам_227,"Кресло рабочее BOSS II HLC-1153L, серый",06Товар поврежденный,39,227,80002678,DIRECTLOWCOST.COM HONG KONG LIMITED,1,,,1.0
63,825,V_825,V-Discount_825,80312252,барный стул,"Стул Rumba СРП-020-04, чёрный",06Товар поврежденный,40,099,80002262,"ООО ""Гипер""",1,,,1.0
64,825,V_825,V-Discount_825,80312262,"корзина, ящик для белья","Корзина д/белья с крышкой Вязь 206019, 60 л, капучино",06Товар поврежденный,28,184,80002768,"ООО ""Виолет""",8,,,8.0
65,825,V_825,V-Discount_825,80319434,Зеркала напольные,"Зеркало напольное в раме 1899-61090(SQ), 45,1х150,1 см, серебряный",06Товар поврежденный,23,097,80002571,"SHANDONG INTCO RECYCLING RESOURCES CO., LTD.",1,,,1.0
66,825,V_825,V-Discount_825,80320590,сковороды антипр. покрытие,"Сковорода BEKKER BK-7988, D28 см, чёрный",06Товар поврежденный,22,134,80002654,ИП Талли Давид Бениаминович,1,,,1.0
67,825,V_825,V-Discount_825,80320928,стул кожзам,"Стул TOPMAX Stella 80006, белый (X63TP)",06Товар поврежденный,40,090,80002253,BESTLUCK ENTERPRISE LIMITED,1,,,1.0
68,825,V_825,V-Discount_825,80321186,Детский свет,"Лампа настольная ARTSTYLE TL-320W, белый",06Товар поврежденный,25,146,80002583,"ООО ""Торговый Дом ""Трансвит""",1,,,1.0
69,825,V_825,V-Discount_825,80321616,Напольные,"Вешалка напольная MITTE Templin DC-233YE, чёрный",06Товар поврежденный,35,026,80002076,"FIRST-HORSE METAL PRODUCTS CO., LTD JIANGMEN CITY",1,,,1.0
70,825,V_825,V-Discount_825,80322582,Кресло-кровать,"Кресло-кровать DREAMART Монреаль 101 Н10 Lux н+(2)65н, исп. 1, декор ""Ч"", коричневый (Cashmere 8)",06Товар поврежденный,34,075,80000060,"ООО ""ЖИВЫЕ ДИВАНЫ""",1,,,1.0
71,825,V_825,V-Discount_825,80323645,Матрас для дивана 120x200 см,"Матрас для дивана MILDEX Breeze, 120х200 см",06Товар поврежденный,34,163,80001225,"АО ""ОРМАТЕК""",1,,,1.0
72,825,V_825,V-Discount_825,80324806,Подвесные люстры,"Люстра DeCity Аврора 371012208, бежевый с золотой патиной",06Товар поврежденный,25,208,80002547,"ООО ""Штерн""",1,,,1.0
73,825,V_825,V-Discount_825,80325065,стул ткань,"Стул TOPMAX Polan 80018-D2-F11, серый (A02-21)/чёрный",06Товар поврежденный,40,090,80002253,BESTLUCK ENTERPRISE LIMITED,1,,,1.0
74,825,V_825,V-Discount_825,80325067,стул ткань,"Стул TOPMAX Polan 80018-D2-F11, оранжевый (A02-39)/чёрный",06Товар поврежденный,40,090,80002253,BESTLUCK ENTERPRISE LIMITED,1,,,1.0
75,825,V_825,V-Discount_825,80325078,хранение вещей,"Кофр д/хранения вещей с крышкой MITTE HW2441(ST)-ZH2513, 38х25х25 см, серый",06Товар поврежденный,28,186,80002352,NINGBO HOME-DOLLAR IMP. & EXP. CORP,1,,,1.0
76,825,V_825,V-Discount_825,80325411,посуда из стекла,Икорница с ложкой Muza 355-231,06Товар поврежденный,22,150,80002694,"ООО ""Геллиус""",1,,,1.0
77,825,V_825,V-Discount_825,80326799,Кресло-кровать,"Кресло-кровать Дубай 018.1, бежевый (Модерно Мадагаскар 01)",06Товар поврежденный,34,075,80002245,"ООО ""Волжская мебельная мануфактура""",1,,,1.0
78,825,V_825,V-Discount_825,80328501,Зеркала настенные,"Декор. зеркало в раме BCE6565M-C, 65х65 см, шампань",06Товар поврежденный,23,097,80001117,"BOCEN INDUSTRIAL CO., LIMITED",1,,,1.0
79,825,V_825,V-Discount_825,80328586,Потолочные люстры,"Люстра EUROSVET 70085/5, белый",06Товар поврежденный,25,127,80000990,"ООО ""ЕВРОСВЕТ""",1,,,1.0
80,825,V_825,V-Discount_825,80330605,Стеллаж 002,"Стеллаж SCANDICA Норд 08.128, дуб белый craft",06Товар поврежденный,35,002,80002370,"ООО ""Моби""",1,,,1.0
81,825,V_825,V-Discount_825,80331287,Зеркала настенные,"Зеркало в раме BCS2019A-30120M, 32,8х122,8 см, белый",06Товар поврежденный,23,097,80001117,"BOCEN INDUSTRIAL CO., LIMITED",1,,,1.0
82,825,V_825,V-Discount_825,80331327,Картинные подсветки,"Светильник настенный ELEKTROSTANDARD Trinity Neo SW LED MRL LED 1001, хром (с выключателем)",06Товар поврежденный,25,095,80000990,"ООО ""ЕВРОСВЕТ""",1,,,1.0
83,825,V_825,V-Discount_825,80331716,фурнитура 230,"Выдвижной ящик шкафа напольного под духовку 60 Метабокс БН.88.41.00.000, белый",06Товар поврежденный,32,230,80002901,"ООО ""Новая мебельная фабрика""",1,,,1.0
84,825,V_825,V-Discount_825,80332119,аксесс для уб в доме,"Набор HAPPI DOME HDCL-61120, 2 предм., серый/бирюзовый",06Товар поврежденный,28,189,80002545,"ООО ""Гидрофорс Груп""",1,,,1.0
85,825,V_825,V-Discount_825,80332877,барный стул,"Барный стул TOPMAX Alert 80018-D2-BA-F11, светло-серый (A02-7)/чёрный",06Товар поврежденный,40,099,80002253,BESTLUCK ENTERPRISE LIMITED,1,,,1.0
86,825,V_825,V-Discount_825,80333369,Подвесные люстры,"Люстра DeCity Бриз 111013101, золотой",06Товар поврежденный,25,208,80002547,"ООО ""Штерн""",1,,,1.0
87,825,V_825,V-Discount_825,80333468,Зеркала настенные,"Зеркало в раме Antique 74015, 64x84 см, белый",06Товар поврежденный,23,097,80002456,"ООО ""АРТЛИНК.РУ""",1,,,1.0
88,825,V_825,V-Discount_825,80333766,Компьютерный стол,"Стол Flatform Кварт MD 778.01.01, чёрный",06Товар поврежденный,39,086,80000057,"ООО ""Металлдизайн""",1,,,1.0
89,825,V_825,V-Discount_825,80333931,стул ткань,"Стул PATRICK, светло-серый (CAIRO-18)/чёрный",06Товар поврежденный,40,090,80001115,"BAZHOU TXJ INDUSTRIAL CO., LTD",1,,,1.0
90,825,V_825,V-Discount_825,80334492,Прямой диван 181-220 см,"Диван-кровать Риммини, вар. 2, бежевый (Elva Latte)/латте (Elva Desert)",06Товар поврежденный,34,304,80002261,"ООО ""РИВАЛЬ""",1,,,1.0
91,825,V_825,V-Discount_825,80334925,однотон,"Ковёр New York 0063A, 80х150 см, розовый",06Товар поврежденный,24,041,80002363,"ООО ""Сегура-М""",1,,,1.0
92,825,V_825,V-Discount_825,80336213,наборы,"Набор бокалов д/красного вина TORI, 490 мл, 6 шт.",06Товар поврежденный,22,148,80002681,"Skloservis, s.r.o.",1,,,1.0
93,825,V_825,V-Discount_825,80336807,Тумба для обуви 089,"Обувница Flatform Дельта MD 870.01.11, чёрный/белый",06Товар поврежденный,38,089,80000057,"ООО ""Металлдизайн""",1,,,1.0
94,825,V_825,V-Discount_825,80336833,барный стул,"Барный стул TOPMAX Forex 80201B, коричневый (X82)/хром",06Товар поврежденный,40,099,80002253,BESTLUCK ENTERPRISE LIMITED,1,,,1.0
95,825,V_825,V-Discount_825,80337367,Пуф 082,"Пуф Бета-2, бежевый (Kolibri camel)",06Товар поврежденный,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
96,825,V_825,V-Discount_825,80337850,стол дерево,"Стол Скандинавия мини, белая эмаль (лайт)",06Товар поврежденный,40,092,80002106,"ООО ""Конта""",1,,,1.0
97,825,V_825,V-Discount_825,80337888,Полка,"Полка навесная Генезис, дуб серый крафт/белый глянец",06Товар поврежденный,33,315,80002304,"ООО ""Клинский Мебельный Комбинат""",1,,,1.0
98,825,V_825,V-Discount_825,80337889,Тумба под ТВ 314,"Тумба ТВ Генезис, дуб серый крафт/белый глянец",06Товар поврежденный,33,314,80002304,"ООО ""Клинский Мебельный Комбинат""",1,,,1.0
99,825,V_825,V-Discount_825,80337890,Шкаф навесной со стеклом,"Шкаф-витрина навесной Генезис, дуб серый крафт/белый глянец",06Товар поврежденный,33,315,80002304,"ООО ""Клинский Мебельный Комбинат""",1,,,1.0
100,825,V_825,V-Discount_825,80337891,Витрина 077,"Шкаф-сервант Генезис, дуб серый крафт/белый глянец",06Товар поврежденный,33,077,80002304,"ООО ""Клинский Мебельный Комбинат""",1,,,1.0
101,825,V_825,v-Discount_825,80338157,Письменный стол,"Письменный стол MONAKO, сосна винтаж/дуб Анкона",06Товар поврежденный,39,086,80001146,"ООО ""АНРЭКС""",1,,,1.0
102,825,V_825,V-Discount_825,80338178,встр.варочная поверхность,Газ/панель нез. LEX GVG 6043 C IV LIGHT,06Товар поврежденный,32,065,80002178,"ООО ""Технолэнд""",1,,,1.0
103,825,V_825,V-Discount_825,80338218,встр.духовка,Эл/шкаф нез. LEX EDM 6075 C IV LIGHT,06Товар поврежденный,32,065,80002178,"ООО ""Технолэнд""",1,,,1.0
104,825,V_825,V-Discount_825,80338759,складной стул_233,"Стул WOODY II FC003, коричневый",06Товар поврежденный,40,233,80002678,DIRECTLOWCOST.COM HONG KONG LIMITED,1,,,1.0
105,825,V_825,V-Discount_825,80339042,Гардеробная система 013,"Ящик выдвижной 50 Оскар БН.104.14.00.000, белый",06Товар поврежденный,31,013,80002901,"ООО ""Новая мебельная фабрика""",1,,,1.0
106,825,V_825,V-Discount_825,80340173,стул ткань,"Стул Рига С36, серый (Берген Грей)/белый",06Товар поврежденный,40,090,80002255,"ООО ""ФАБРИКА МЕБЕЛИ""",1,,,1.0
107,825,V_825,V-Discount_825,80340523,Потолочные люстры,"Светильник потолочный ARTE LAMP CRISTY A5028PL-5WH, белый",06Товар поврежденный,25,127,80000148,"ООО ""Интегро""",1,,,1.0
108,825,V_825,V-Discount_825,80341573,стул кожзам,"Стул Hanna СРП-087, чёрный",06Товар поврежденный,40,090,80002262,"ООО ""Гипер""",2,,,2.0
109,825,V_825,V-Discount_825,80342725,Доп. элемент 074,"Короб для постельных принадлежностей 048 41 Н10, белый",06Товар поврежденный,34,074,80000060,"ООО ""ЖИВЫЕ ДИВАНЫ""",1,,,1.0
110,825,V_825,V-Discount_825,80342903,Подвесные люстры,"Светильник подвесной EUROSVET Cosmic 50085/1, чёрный жемчуг/белый",06Товар поврежденный,25,208,80000990,"ООО ""ЕВРОСВЕТ""",1,,,1.0
111,825,V_825,V-Discount_825,80342904,Подвесные люстры,"Светильник подвесной EUROSVET Stella 50002/1, хром/белый/чёрный",06Товар поврежденный,25,208,80000990,"ООО ""ЕВРОСВЕТ""",1,,,1.0
112,825,V_825,V-Discount_825,80344496,Подвесные люстры,"Светильник подвесной CITILUX Берта CL126112, венге/хром/белый",06Товар поврежденный,25,208,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
113,825,V_825,V-Discount_825,80345261,стул кожзам,"Стул с подлокотниками Amelia СРП-018К, чёрный (экотекс 3001)/чёрный/орех",06Товар поврежденный,40,090,80002262,"ООО ""Гипер""",1,,,1.0
114,825,V_825,V-Discount_825,80345295,Банкетка 082,"Пуф Бета-5, латте",06Товар поврежденный,35,082,80002287,"ООО ""НикАрт""",1,,1.0,
115,825,V_825,V-Discount_825,80345363,Потолочные люстры,"Люстра CITILUX Кристи CL152130, белый/хром",06Товар поврежденный,25,127,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
116,825,V_825,V-Discount_825,80345372,Подвесные люстры,"Люстра CITILUX Эвита CL466150, хром/белый",06Товар поврежденный,25,208,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
117,825,V_825,V-Discount_825,80345373,Бра,"Бра CITILUX Эвита CL466310, хром/белый",06Товар поврежденный,25,095,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
118,825,V_825,V-Discount_825,80346493,Потолочные LED люстры,"Светильник потолочный FREYA FR6016CL-L36BG, бежевый/белый",06Товар поврежденный,25,340,80002745,"ООО ""Факел""",1,,,1.0
119,825,V_825,V-Discount_825,80346495,Потолочные LED люстры,"Светильник потолочный FREYA FR6018CL-L54WB, белый/чёрный",06Товар поврежденный,25,340,80002745,"ООО ""Факел""",1,,,1.0
120,825,V_825,V-Discount_825,80346509,Бра,"Бра FREYA FR5003WL-01B, чёрный/золотой/янтарный",06Товар поврежденный,25,095,80002745,"ООО ""Факел""",1,,,1.0
121,825,V_825,V-Discount_825,80346512,Поворотные споты,"Спот FREYA FR5042CW-01B, чёрный",06Товар поврежденный,25,199,80002745,"ООО ""Факел""",1,,,1.0
122,825,V_825,V-Discount_825,80346513,Поворотные споты,"Спот FREYA FR5042CW-02B, хром",06Товар поврежденный,25,199,80002745,"ООО ""Факел""",1,,,1.0
123,825,V_825,V-Discount_825,80346515,Поворотные споты,"Спот FREYA FR4308-CW-02-GR, серый",06Товар поврежденный,25,199,80002745,"ООО ""Факел""",1,,,1.0
124,825,V_825,V-Discount_825,80346516,Поворотные споты,"Спот FREYA FR7001WL-01BZ, бронзовый/белый",06Товар поврежденный,25,199,80002745,"ООО ""Факел""",1,,,1.0
125,825,V_825,V-Discount_825,80346517,Поворотные споты,"Спот FREYA FR7001WL-02BZ, бронзовый/белый",06Товар поврежденный,25,199,80002745,"ООО ""Факел""",1,,,1.0
126,825,V_825,V-Discount_825,80346521,Бра,"Бра FREYA FR5002WL-01B, чёрный/золотой",06Товар поврежденный,25,095,80002745,"ООО ""Факел""",1,,,1.0
127,825,V_825,V-Discount_825,80346522,Потолочные люстры,"Светильник потолочный FREYA FR5004CL-07CH, хром",06Товар поврежденный,25,127,80002745,"ООО ""Факел""",1,,,1.0
128,825,V_825,V-Discount_825,80346523,Бра,"Бра FREYA FR5004WL-01CH, хром",06Товар поврежденный,25,095,80002745,"ООО ""Факел""",1,,,1.0
129,825,V_825,V-Discount_825,80347148,Матрас пружинный,"Матрас MILDEX Garden, 90х200 см",06Товар поврежденный,31,059,80002724,"ООО ""АРМОС-БЛОК""",1,,,1.0
130,825,V_825,V-Discount_825,80347849,стул ткань,"Стул Белен, синий (Velutto 26)/чёрный",06Товар поврежденный,40,090,80002287,"ООО ""НикАрт""",2,,,2.0
131,825,V_825,V-Discount_825,80348564,Угловой диван 221-260 см,"Угл. диван-кровать Торонто 004.2, универс., терракотовый (Модерно 06)",06Товар поврежденный,34,305,80002245,"ООО ""Волжская мебельная мануфактура""",1,,,1.0
132,825,V_825,V-Discount_825,80348745,Зеркало 306,"Зеркало Николь, ясень жемчужный/патина платина",06Товар поврежденный,31,306,80002228,"ООО ""Мебельград""",1,,,1.0
133,825,V_825,V-Discount_825,80348810,Шторы готовые,"Штора MICASA Kosett RC062190, бежевый, 144х280 см, рогожка, лента",06Товар поврежденный,21,033,80002519,"Rainbow Classic Textile Co.,Ltd",1,,,1.0
