,БЮ,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,Reason code,ТГ,НГ,Поставщик,Наименование,"Физические 
запасы",Продано,"Зарезерви
ровано",Доступно
141,825,011_825,011_825-04-02-0,80072387,Пуф 082,"Пуф Руби ПФ-1, чёрный",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
142,825,011_825,011_825-04-02-0,80317854,Сундуки без принта,"Сундук вертикальный ""Винтаж"" FRA-29, бежевый",001 Товар на реализа,27,168,80002972,ИП Захарова Ирина Геннадьевна,1,,,1.0
143,825,011_825,011_825-04-02-0,80320861,Банкетка 082,"Пуф Ринкон, бежевый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
144,825,011_825,011_825-04-02-0,80337367,Пуф 082,"Пуф Бета-2, бежевый (Kolibri camel)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
145,825,011_825,011_825-04-02-0,80345290,Пуф 082,"Пуф Бета-4, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
146,825,011_825,011_825-04-02-0,80345291,Пуф 082,"Пуф Бета-4, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
147,825,011_825,011_825-04-02-0,80345292,Пуф 082,"Пуф Бета-4, латте",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",3,,,3.0
148,825,011_825,011_825-04-02-0,80345294,Банкетка 082,"Пуф Бета-5, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
149,825,011_825,011_825-04-02-0,80380922,Банкетка 082,"Пуф большой DreamBag Garda 13534, бежевый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
150,825,011_825,011_825-04-02-0,80428198,Сундуки без принта,"Сундук с пуговицами Пепельный FRA-61, 70х40х40 см, серый",001 Товар на реализа,27,168,80002972,ИП Захарова Ирина Геннадьевна,2,,,2.0
151,825,011_825,011_825-04-02-0,80428200,Сундуки без принта,"Сундук вертикальный Пепельный FRA-63, 43х56х38 см, серый",001 Товар на реализа,27,168,80002972,ИП Захарова Ирина Геннадьевна,1,,,1.0
152,825,011_825,011_825-04-02-0,80502385,Пуф 082,"Пуф ПФ-2, серый (pegaso dark grey)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
153,825,011_825,011_825-04-02-1,80291430,Кресла груши,"Кресло-мешок DreamBag Комфорт XL Стандартное 110101, бежевый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",2,,,2.0
154,825,011_825,011_825-04-02-1,80297245,Кресла груши,"Досыпка для кресла мешка 100060, 60 л",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",5,,,5.0
155,825,011_825,011_825-04-02-1,80333372,Кресла груши,"Кресло-мешок DreamBag Единороги XL Стандартное 125140, серый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",4,,,4.0
156,825,011_825,011_825-04-02-1,80355428,Кресла груши,"Кресло-мешок DreamBag XL Стандартное 125012, серый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",7,,,7.0
157,825,011_825,011_825-05-01-0,80068012,аксессуары для кухни,"Крышка д/СВЧ Plast team РТ3121, D24,8 см",001 Товар на реализа,22,145,80000132,"ООО ""Пластик Репаблик""",104,,104.0,
158,825,011_825,011_825-05-01-0,80073968,сковороды антипр. покрытие,"Сковорода SCOVO Prosto СЭ-061, D24 см, бордовый",001 Товар на реализа,22,134,80000404,"ООО ""Торговый Дом ""Сково""",20,,20.0,
159,825,011_825,011_825-05-01-0,80101584,вешалки деревянные,"Вешалка д/одежды BERKRAFT Nature MC011B-1, 44,5 см, бежевый",001 Товар на реализа,28,185,80001306,"Eisho  Co., Ltd",150,,150.0,
160,825,011_825,011_825-05-01-0,80269940,табурет металл,"Стул на раме CHICO, чёрный (V-4)/хром (chrome)",001 Товар на реализа,40,313,80002126,"ООО ""РАДОМ""",2,,,2.0
161,825,011_825,011_825-05-01-0,80272885,аксессуары д_приготов проч,"Контейнер д/приготовления 2-х яиц в СВЧ-печи Глазунья 452, белый",001 Товар на реализа,22,374,80002136,"АО ""Полимербыт""",99,,99.0,
162,825,011_825,011_825-05-01-0,80280432,Подушки 50х70,"Подушка MICASA Pluma, 50х70 см",001 Товар на реализа,11,005,80002209,"ООО ""Совместное Предприятие ""Бел-Поль""",14,,14.0,
163,825,011_825,011_825-05-01-0,80288604,наборы ножей,"Набор ножей BERKRAFT Kitchen 2015-127, 3 шт., чёрный/белый",001 Товар на реализа,22,138,80001303,YANGJIANG HENGYU INDUSTRY AND TRADE COMPANY LTD.,24,,24.0,
164,825,011_825,011_825-05-01-0,80291022,складной стул_233,"Стул Ella СРП-093-01, бежевый (классик 427)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",5,,,5.0
165,825,011_825,011_825-05-01-0,80296090,Стул кожзам_225,"Стул Изо, чёрный (Z-11/CH)",001 Товар на реализа,39,225,80002073,"ООО ""Балтийская мебельная фабрика""",9,,,9.0
166,825,011_825,011_825-05-01-0,80298093,чайники заварочные_181,"Заварочный чайник BERKRAFT King 311022-1500, 1,5 л, чёрный",001 Товар на реализа,22,181,80002074,"HomeArts Industrial Co.,Ltd.",36,,36.0,
167,825,011_825,011_825-05-01-0,80299492,хранение вещей,"Корзина д/пакетов Darel plastic 40601, в асс.",001 Товар на реализа,28,186,80002399,"ООО ""ДАРЕЛ""",20,,20.0,
168,825,011_825,011_825-05-01-0,80299494,бытовые мелочи,"Коврик защитный MITTE Protect HM227A(S/C), 45,7x122 см",001 Товар на реализа,28,188,80002352,NINGBO HOME-DOLLAR IMP. & EXP. CORP,60,,60.0,
169,825,011_825,011_825-05-01-0,80299732,прочие,"Лоток для обуви Darel plastic 50302, 70х3х37 см, чёрный",001 Товар на реализа,24,050,80002399,"ООО ""ДАРЕЛ""",70,,30.0,40.0
170,825,011_825,011_825-05-01-0,80310192,Навес. ерши,Туалетный ёрш MITTE 90003-001,001 Товар на реализа,20,113,80002525,Guangzhou Homfel Ltd.,94,,94.0,
171,825,011_825,011_825-05-01-0,80310833,вешалки деревянные,"Вешалка д/брюк MITTE Nature MK22, 34 см",001 Товар на реализа,28,185,80001306,"Eisho  Co., Ltd",100,,100.0,
172,825,011_825,011_825-05-01-0,80322107,навеска,"Шумовка MITTE Every HY-4001-3, 33 см, чёрный",001 Товар на реализа,22,374,80001303,YANGJIANG HENGYU INDUSTRY AND TRADE COMPANY LTD.,12,,12.0,
173,825,011_825,011_825-05-01-0,80322402,разделочные доски,"Доска разделочная 804, 19х29 см, в асс.",001 Товар на реализа,22,180,80002136,"АО ""Полимербыт""",71,,71.0,
174,825,011_825,011_825-05-01-0,80336832,барный стул,"Барный стул TOPMAX Mailo 80201A, белый (TP63)/хром",001 Товар на реализа,40,099,80002253,BESTLUCK ENTERPRISE LIMITED,1,,,1.0
175,825,011_825,011_825-05-01-0,80337028,лотки для приборов,"Лоток д/столовых приборов 22508, 30,5х37,5 см, белый",001 Товар на реализа,22,375,80002136,"АО ""Полимербыт""",25,,25.0,
176,825,011_825,011_825-05-01-0,80337029,лотки для приборов,"Лоток д/столовых приборов 60608, 26х33,3 см, белый",001 Товар на реализа,22,375,80002136,"АО ""Полимербыт""",29,,29.0,
177,825,011_825,011_825-05-01-0,80337931,барный стул,"Барный стул DAZE MLM-620106, тёмно-серый (60-9)/хром",001 Товар на реализа,40,099,80002305,MLM CHINA LTD.,1,,,1.0
178,825,011_825,011_825-05-01-0,80348253,Свечи базовые,"Свеча HOFF 1381900124, D4 см, H8 см, слоновая кость, цилиндр",001 Товар на реализа,27,169,80000156,"АО ""Торговая компания ""Эвис""",100,,,100.0
179,825,011_825,011_825-05-01-0,80348904,банки для хранения,"Ёмкость д/сыпучих продуктов IDEA М 1220, 900 мл, фисташковый",001 Товар на реализа,22,149,80002215,"ООО ""М-пластика""",60,,60.0,
180,825,011_825,011_825-05-01-0,80348905,банки для хранения,"Ёмкость д/сыпучих продуктов IDEA М 1221, 1,5 л, фисташковый",001 Товар на реализа,22,149,80002215,"ООО ""М-пластика""",55,,55.0,
181,825,011_825,011_825-05-01-0,80369504,бытовые мелочи,"Набор сменных блоков д/ролика д/чистки одежды HOFF HV1018(PBH), 60 листов, 4 шт.",001 Товар на реализа,28,188,80002352,NINGBO HOME-DOLLAR IMP. & EXP. CORP,21,,21.0,
182,825,011_825,011_825-05-01-0,80417727,контейнеры,"Набор контейнеров Asti 0013 2211010, 500 мл, 3 шт., жёлтый",001 Товар на реализа,22,149,80002996,"ООО ""Профит Хаус""",71,,71.0,
183,825,011_825,011_825-05-01-0,80424935,стул пластик 090,"Набор стульев EAMES Y801, 4 шт., жёлтый (YELLOW)/натуральное дерево",001 Товар на реализа,40,090,80002771,"ООО ""СТУЛ ГРУП""",4,,,4.0
184,825,011_825,011_825-05-01-0,80426567,навеска,"Лопатка МФК Мрамор MFK01504-06, 31х3,8х8,5 см, чёрный",001 Товар на реализа,22,374,80001329,"ООО ""МФК-профит""",24,,24.0,
185,825,011_825,011_825-05-01-0,80428733,Журнальный стол дерево,"Журнальный стол 400 Лофт, дуб сонома",001 Товар на реализа,33,020,80002304,"ООО ""Клинский Мебельный Комбинат""",1,,1.0,
186,825,011_825,011_825-05-01-0,80428734,Журнальный стол дерево,"Журнальный стол 400 Лофт, белый",001 Товар на реализа,33,020,80002304,"ООО ""Клинский Мебельный Комбинат""",1,,1.0,
187,825,011_825,011_825-05-01-0,80428735,Журнальный стол дерево,"Журнальный стол 400 Лофт, венге",001 Товар на реализа,33,020,80002304,"ООО ""Клинский Мебельный Комбинат""",3,,3.0,
188,825,011_825,011_825-05-01-0,80428928,Шторки для ванной,"Штора для ван. комнаты MICASA Galaxy cy-203138, 200х180 см, бежевый/чёрный",001 Товар на реализа,20,080,80002267,"ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD.",13,,13.0,
189,825,011_825,011_825-05-01-0,80435059,барный стул,"Барный стул Adele AV 419, тёмно-серый (Holland H15)/чёрный глянец",001 Товар на реализа,40,099,80002801,"ООО ""Алвест""",2,,,2.0
190,825,011_825,011_825-05-01-0,80501358,табурет дерево,"Табурет Leset Доминго, натуральное дерево",001 Товар на реализа,40,313,80002395,"ООО ""Мебель Импэкс Опт""",25,,,25.0
191,825,011_825,011_825-05-01-0,80517375,137 кружки,"Кружка Браш HMN210902MUG, 360 мл, оранжевый/коричневый",001 Товар на реализа,22,137,80002257,"ООО ""КОРАЛЛ""",41,,41.0,
192,825,011_825,011_825-05-01-0,80522973,стул ткань,"Стул Berry, синий (Hope 10)/чёрный (softBL)",001 Товар на реализа,40,090,80003059,"ЗАО ""Жилпромсервис""",1,,,1.0
193,825,011_825,011_825-05-01-1,80291018,складной табурет,"Табурет Mary СРП-013, бежевый (классик 427)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",2,,,2.0
194,825,011_825,011_825-05-01-1,80325027,стул кожзам,"Стул Ontario СРП-048 тн, коричневый (экотекс 3029)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",8,,,8.0
195,825,011_825,011_825-05-01-1,80325028,стул кожзам,"Стул Ontario СРП-048 тн, серый (экотекс 3022)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
196,825,011_825,011_825-05-01-1,80333770,барный стул,"Барный стул HECTOR UDC8129, серый (FC-09)/тёмно-серый (RU-08)/чёрный",001 Товар на реализа,40,099,80002542,"Tianjin U-Like Intl. Co., Ltd.",1,,,1.0
197,825,011_825,011_825-05-01-1,80338937,стул кожзам,"Стул Lucy СРП-189, бежевый (экотекс 3014)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",5,,,5.0
198,825,011_825,011_825-05-01-1,80342108,стул ткань,"Стул Ontario СРП-048 тн, серый/чёрный",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",2,,,2.0
199,825,011_825,011_825-05-01-1,80358897,стул кожзам,"Стул Sabina СРП-048 тн, кремовый (экотекс 3015)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
200,825,011_825,011_825-05-01-1,80358902,стул ткань,"Стул Sabina СРП-048 тн, сиреневый (велюр 17)/чёрный",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
201,825,011_825,011_825-05-01-1,80419922,стул кожзам,"Стул Глория СРП-069, чёрный (экотекс 3001)/чёрный",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",3,,,3.0
202,825,011_825,011_825-05-01-1,80431278,стул ткань,"Стул Ontario СРП-048 тн, синий (Maseratti 17)/белый матовый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
203,825,011_825,011_825-05-02-0,80038689,Напольные,"Вешалка напольная В-10Н, тёмно-коричневый",001 Товар на реализа,35,026,80000242,"ООО ""Мебелик Опт""",1,,,1.0
204,825,011_825,011_825-05-02-0,80269946,табурет металл,"Стул на раме CHICO, бежевый (V-18)/чёрный (black)",001 Товар на реализа,40,313,80002126,"ООО ""РАДОМ""",13,,,13.0
205,825,011_825,011_825-05-02-0,80311241,Пуф 082,"Пуф ПФ-1, бежевый (Joy Biege)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",4,,,4.0
206,825,011_825,011_825-05-02-0,80343939,Пуф 082,"Пуф DreamBag Лугано Тип 1 13316, бежевый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
207,825,011_825,011_825-05-02-0,80344070,Пуф 082,"Пуф DreamBag Лугано Тип 2 13319, серый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
208,825,011_825,011_825-05-02-0,80345994,Пуф 082,"Пуф DreamBag Garda Квадратный 13336, бежевый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",4,,,4.0
209,825,011_825,011_825-05-02-0,80380929,Пуф 082,"Пуф DreamBag Лофт 13478, синий",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
210,825,011_825,011_825-05-02-0,80448682,Пуф 082,"Пуф DreamBag Мия 13705, тёмно-коричневый (Velutto 36)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
211,825,011_825,011_825-05-02-0,80448684,Пуф 082,"Пуф DreamBag Мия 13707, серо-бежевый (Velutto 08) (с ящиком для хранения)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
212,825,011_825,011_825-05-02-0,80530341,Пуф 082,"Пуф Бета, бежевый (Balance 232)/серебро",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
213,825,011_825,011_825-05-02-0,80530342,Пуф 082,"Пуф Бета, жёлтый (Balance 560)/серебро",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
214,825,011_825,011_825-05-02-0,80530343,Пуф 082,"Пуф Бета, синий (Balance 784)/золото",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
215,825,011_825,011_825-05-02-0,80530344,Пуф 082,"Пуф Бета, светло-серый (Balance 900)/серебро",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
216,825,011_825,011_825-05-02-1,80272655,стул кожзам,"Стул Бистро, бежевый (Z-21)/хром",001 Товар на реализа,40,090,80002073,"ООО ""Балтийская мебельная фабрика""",2,,,2.0
217,825,011_825,011_825-05-02-1,80325026,стул кожзам,"Стул Ontario СРП-048 тн, бежевый (экотекс 3014)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",5,,,5.0
218,825,011_825,011_825-05-02-1,80358894,стул кожзам,"Стул Sabina СРП-048 тн, чёрный (экотекс 3001)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
219,825,011_825,011_825-05-02-1,80358895,стул кожзам,"Стул Sabina СРП-048 тн, белый (экотекс 3002)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",8,,,8.0
220,825,011_825,011_825-05-02-1,80358898,стул кожзам,"Стул Sabina СРП-048 тн, серый (экотекс 3022)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",12,,,12.0
221,825,011_825,011_825-05-02-1,80358899,стул кожзам,"Стул Sabina СРП-048 тн, шоколадный (экотекс 3029)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
222,825,011_825,011_825-05-02-1,80403537,стул кожзам,"Стул Ванесса, бежевый (Z21)/хром (CH)",001 Товар на реализа,40,090,80002073,"ООО ""Балтийская мебельная фабрика""",2,,,2.0
223,825,011_825,011_825-05-02-1,80431275,стул ткань,"Стул Sabina СРП-048 тн, светло-бежевый (Porshe 2)/белый матовый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",3,,,3.0
224,825,011_825,011_825-05-02-1,80431277,стул ткань,"Стул Ontario СРП-048 тн, капучино (Maseratti 07)/белый матовый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
225,825,011_825,011_825-05-03-0,80069933,Пуф 082,"Пуф Руби ПФ-1, бежевый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
226,825,011_825,011_825-05-03-0,80296553,Пуф 082,"Пуф ПФ-2, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
227,825,011_825,011_825-05-03-0,80296558,Пуф 082,"Пуф ПФ-2, бежевый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",6,,,6.0
228,825,011_825,011_825-05-03-0,80296564,Банкетка 082,"Пуф ПФ-3, бежевый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
229,825,011_825,011_825-05-03-0,80337364,Пуф 082,"Пуф ПФ-1, светло-коричневый (Kolibri stone)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
230,825,011_825,011_825-05-03-0,80337367,Пуф 082,"Пуф Бета-2, бежевый (Kolibri camel)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
231,825,011_825,011_825-05-03-0,80337371,Банкетка 082,"Пуф Бета-3, бежевый (Kolibri camel)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
232,825,011_825,011_825-05-03-0,80345293,Банкетка 082,"Пуф Бета-5, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",3,,,3.0
233,825,011_825,011_825-05-03-1,80291018,складной табурет,"Табурет Mary СРП-013, бежевый (классик 427)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",2,,,2.0
234,825,011_825,011_825-05-03-1,80312250,стул кожзам,"Стул Milton СРП-007, белый (ТНВ-1)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
235,825,011_825,011_825-05-03-1,80312251,стул кожзам,"Стул Milton СРП-007, шоколадный (ТНВ-9)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",6,,,6.0
236,825,011_825,011_825-05-03-1,80332089,барный табурет,"Табурет барный Rumba СРП-020-01, бежевый (экотекс 3027)/серый (Бриллиант)",001 Товар на реализа,40,099,80002262,"ООО ""Гипер""",2,,,2.0
237,825,011_825,011_825-05-03-1,80397351,стул кожзам,"Стул Lina СРП-009, чёрный (экотекс 3001)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
238,825,011_825,011_825-05-03-1,80397353,стул кожзам,"Стул Lina СРП-009, коричневый (экотекс 3029)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",3,,,3.0
239,825,011_825,011_825-05-03-1,80397355,стул кожзам,"Стул Lina СРП-009, серый (экотекс 3022)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
240,825,011_825,011_825-05-03-1,80397358,стул кожзам,"Стул Lina СРП-009, белый (экотекс 3002)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
241,825,011_825,011_825-05-03-1,80397359,стул кожзам,"Стул Lina СРП-009, жёлтый (экотекс 3099)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
242,825,011_825,011_825-05-03-1,80449150,стул ткань,"Стул Concept, серый (В22)/белый",001 Товар на реализа,40,090,80002023,"ООО ""ДИК-мебель""",4,,,4.0
243,825,011_825,011_825-05-04-0,80287190,Кресла груши,Кресло-мешок DreamBag Play XL Стандартное 2102,001 Товар на реализа,35,214,80002233,"ООО ""МВК""",3,,,3.0
244,825,011_825,011_825-05-04-0,80319124,Матрас беспружинный,"Матрас Tedy, 80х190 см",001 Товар на реализа,31,059,80001225,"АО ""ОРМАТЕК""",1,,,1.0
245,825,011_825,011_825-05-04-0,80320862,Банкетка 082,"Пуф Ринкон, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
246,825,011_825,011_825-05-04-0,80323888,Кресла груши,"Кресло-мешок DreamBag XL Стандартное 1137, фиолетовый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",2,,,2.0
247,825,011_825,011_825-05-04-0,80333374,Кресла груши,"Пуфик DreamBag Акула 19091, серо-бежевый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",2,,,2.0
248,825,011_825,011_825-05-04-0,80334527,Матрас пружинный,"Матрас MILDEX Smart Dream, 90х200 см",001 Товар на реализа,31,059,80001225,"АО ""ОРМАТЕК""",1,,,1.0
249,825,011_825,011_825-05-04-0,80337373,Банкетка 082,"Пуф Бета-3, серебристый (Kolibri silver)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
250,825,011_825,011_825-05-04-0,80345294,Банкетка 082,"Пуф Бета-5, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
251,825,011_825,011_825-05-04-0,80345657,Матрас пружинный,"Матрас Bamby, 90х190 см",001 Товар на реализа,31,059,80001225,"АО ""ОРМАТЕК""",1,,,1.0
252,825,011_825,011_825-05-04-0,80346353,Банкетка 082,"Пуф Толедо, синий (Kolibri blue)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
253,825,011_825,011_825-05-04-0,80348214,Кресла груши,"Кресло-мешок DreamBag Ждун 2321621, серый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",1,,,1.0
254,825,011_825,011_825-05-04-0,80384144,Матрас пружинный,"Матрас Lineaflex Medeo ФР-0039881, 80х190 см",001 Товар на реализа,31,059,80002693,"ООО ""Чезаторе""",1,,,1.0
255,825,011_825,011_825-05-04-0,80502386,Банкетка 082,"Пуф ПФ-3, серый (pegaso dark grey)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
256,825,011_825,011_825-05-04-0,80517327,Пуф 082,"Кресло DreamBag GAP 1222603, бежевый (Antonio)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
257,825,011_825,011_825-05-04-0,80517329,Пуф 082,"Кресло DreamBag GAP 1223703, графит (Antonio)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",4,,,4.0
258,825,011_825,011_825-05-04-1,80284511,Костюмные,"Вешалка напольная с подставкой для сумок ANYDAY BLUES VBLS-1т, темный бук",001 Товар на реализа,35,026,80000216,"ООО ""Энди""",3,,,3.0
259,825,011_825,011_825-05-04-1,80285753,стул кожзам,"Стул Hanna СРП-087, тёмно-коричневый (классик 307)/серый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
260,825,011_825,011_825-05-04-1,80337547,складной стул_233,"Табурет ТБСК ТБСК1/2, светло-серый/серо-синий",001 Товар на реализа,40,233,80002893,"ООО ""ДЕКОТЕКС""",1,,,1.0
261,825,011_825,011_825-05-04-1,80337548,складной стул_233,"Табурет ТБСК ТБСК1/4, серый/бежевый металлик",001 Товар на реализа,40,233,80002893,"ООО ""ДЕКОТЕКС""",10,,,10.0
262,825,011_825,011_825-05-04-1,80337549,складной стул_233,"Табурет ТБСК ТБСК1/1, слоновая кость/серый металлик",001 Товар на реализа,40,233,80002893,"ООО ""ДЕКОТЕКС""",20,,,20.0
263,825,011_825,011_825-06-01-0,80090771,Банкетка 082,"Пуф Практик-7, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
264,825,011_825,011_825-06-01-0,80296553,Пуф 082,"Пуф ПФ-2, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
265,825,011_825,011_825-06-01-0,80316770,Пуф 111,"Пуф Бертран ТП 72, тёмно-вишнёвый (Velutto 29/Supreme 29)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
266,825,011_825,011_825-06-01-0,80323263,Пуф 111,"Пуф Бертран ТП 78, мятный (Лекко Минт)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
267,825,011_825,011_825-06-01-0,80323265,Пуф 111,"Пуф Бертран ТП 80, серый (Лекко Визион)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
268,825,011_825,011_825-06-01-0,80323266,Пуф 111,"Пуф Бертран ТП 81, бирюзовый (Берген Азур)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
269,825,011_825,011_825-06-01-0,80337370,Пуф 082,"Пуф Бета-2, ментоловый (Kolibri menthol)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
270,825,011_825,011_825-06-01-0,80345290,Пуф 082,"Пуф Бета-4, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
271,825,011_825,011_825-06-01-0,80349571,Детское кресло,"Стул поворотный POLLY GTS, CM-02",001 Товар на реализа,39,216,80002126,"ООО ""РАДОМ""",1,,,1.0
272,825,011_825,011_825-06-01-0,80367007,Пуф 111,"Пуф Бертран ТП 84, коричневый (Берген Браун)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
273,825,011_825,011_825-06-01-0,80367008,Пуф 111,"Пуф Бертран ТП 85, бежевый (Берген Карамель)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
274,825,011_825,011_825-06-01-0,80367013,Пуф 111,"Пуф Бертран ТП 90/1, синий (Velutto/Supreme 26)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
275,825,011_825,011_825-06-01-0,80367015,Пуф 111,"Пуф Бертран ТП 92, коричневый (Simple 45)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
276,825,011_825,011_825-06-01-0,80367016,Пуф 111,"Пуф Бертран ТП 93, жёлтый (Simple 52)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
277,825,011_825,011_825-06-01-0,80367017,Пуф 111,"Пуф Бертран ТП 94, бирюзовый (Simple 22)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
278,825,011_825,011_825-06-01-0,80367018,Пуф 111,"Пуф Бертран ТП 95, латте (Simple 5)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
279,825,011_825,011_825-06-01-0,80367019,Пуф 111,"Пуф Бертран ТП 96, хвойный зелёный (Simple 13)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
