,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,ТГ,"Зарезерви
ровано",Доступно
3586,A11_825,A11_825-047,80429825,кружки.,"Кружка AGNESS 894-142, 430 мл, серый",22,,2.0
3587,A11_825,A11_825-048,80307164,отдельные предметы,"Стакан Bormioli Rocco Cassiopea Onice 234540M04321990, 320 мл",22,,1.0
3588,A11_825,A11_825-048,80324190,Матрас пружинный,"Матрас MILDEX Madrid, 160х200 см",31,,1.0
3589,A11_825,A11_825-048,80340650,Шторы на люверсах,"Штора MICASA Melanie 1840, серый (03), 200х265 см, блэкаут, люверсы",21,,1.0
3590,A11_825,A11_825-048,80397943,Кровать деревянная 301,"Кровать двойная SCANDICA Wilma ИЖ.090.05.00.00.00, 160х200 см, белый гладкий (с ПМ)",31,,1.0
3591,A11_825,A11_825-048,80398079,Комод 190,"Комод широкий SCANDICA Wilma ИЖ.090.03.00.00.00, белый гладкий",31,,1.0
3592,A11_825,A11_825-048,80398080,Тумба 191,"Тумба прикроватная SCANDICA Wilma ИЖ.090.04.00.00.00, белый гладкий",31,,2.0
3593,A11_825,A11_825-048,80398081,Комод 190,"Комод высокий SCANDICA Wilma ИЖ.090.08.00.00.00, белый гладкий",31,,1.0
3594,A11_825,A11_825-048,80398136,Наборные шкафы 308,"Дверь распашная SCANDICA Wilma ИЖ.090.06.00.00.00, белый гладкий",31,,2.0
3595,A11_825,A11_825-048,80398137,Наборные шкафы 308,"Дверь распашная SCANDICA Wilma ИЖ.090.07.00.00.00, белый гладкий",31,,2.0
3596,A11_825,A11_825-048,80418841,Зеркала настенные,"Зеркало в раме AL065-PB, 50х50 см, чёрный",23,,1.0
3597,A11_825,A11_825-048,80431605,Наборные шкафы 308,"Корпус шкафа 2-дв. с ящиком SCANDICA Wilma ИЖ.090.01.00.00.00, белый гладкий",31,,1.0
3598,A11_825,A11_825-048,80431606,Наборные шкафы 308,"Корпус шкафа с ящиком SCANDICA Wilma ИЖ.090.02.00.00.00, белый гладкий",31,,2.0
3599,A11_825,A11_825-049,80055601,Потолочные люстры,"Светильник потолочный CITILUX ""Оскар"" CL127141, венге/хром",25,,1.0
3600,A11_825,A11_825-049,80069063,тюль готовый,"Тюль Sanpa Аманда, белый (1585), 500х280 см, вуаль, лента",21,,1.0
3601,A11_825,A11_825-049,80287200,Цветы искусственные срезка,"Иск. растение ""Гортензия"" 9F28060MK-1538, H62 см, белый",27,,1.0
3602,A11_825,A11_825-049,80291292,Вазы настольные,"Ваза 18H7732M-3, H39,5 см, золотой",27,,1.0
3603,A11_825,A11_825-049,80291293,Вазы настольные,"Ваза 18H7732S-3, H30 см, золотой",27,,1.0
3604,A11_825,A11_825-049,80296392,Подсвечники,"Подсвечник bolsius 103687060381, 9,5х11,5х9,5 см, серебряный",27,,2.0
3605,A11_825,A11_825-049,80297261,Пледы 2 спальные,"Плед MICASA Lanado FEMB, 200х220 см, светло-серый",11,,1.0
3606,A11_825,A11_825-049,80301175,Зеркала для ван. косметич.,"Зеркало косметическое двустороннее BERKRAFT Diamond 960534, D17 см, хром/белый",20,,1.0
3607,A11_825,A11_825-049,80302907,Часы,"Часы настенные 79780, D30 см, серебряный",23,,1.0
3608,A11_825,A11_825-049,80303414,"Рамки, фоторамки","Фоторамка Gallery 636421-15, 30х40 см, серебряный",23,,2.0
3609,A11_825,A11_825-049,80304756,Картины,"Репродукция в раме с декором ""Анемоны"" GRGO 17034, 120х60 см, серебрянный (80-S)",23,,1.0
3610,A11_825,A11_825-049,80306748,137 заварочные чайники,"Заварочный чайник Wilmax ENGLAND WL-994000/1C, 1,15 л, белый",22,,1.0
3611,A11_825,A11_825-049,80310227,Декор. фигуры настольные,"Статуэтка ""Заяц"" 10K9084, 8,5х13х12,5 см, серебряный",27,,2.0
3612,A11_825,A11_825-049,80310712,Подушки декоративные,"Подушка Belezza Shaggy 6122487, 40х40 см, в асс. (020)",11,,3.0
3613,A11_825,A11_825-049,80329667,"137 молочники, соусники","Набор TUDOR ENGLAND TUC1062-30, 2 предм., белый",22,,1.0
3614,A11_825,A11_825-049,80341568,Кресло 075,"Кресло Людвиг ТК 48/1, бледно-розовый (Velutto/Supreme 11)/коричневый (Поларис Браун)",34,,1.0
3615,A11_825,A11_825-049,80343034,Блюда декоративные,"Блюдо 18H6692S-19, 30х18 см, серый/серебряный",27,,1.0
3616,A11_825,A11_825-049,80343036,Декор. фигуры настольные,"Статуэтка Жираф 18H2818S-19, H25,5 см, серый/серебряный",27,,2.0
3617,A11_825,A11_825-049,80345291,Пуф 082,"Пуф Бета-4, белый",35,,1.0
3618,A11_825,A11_825-049,80347324,салфетки ПВХ,"Салфетка индивидуальная Remiling Household Паутинка DH3191001, 30х45 см, белый",22,,1.0
3619,A11_825,A11_825-049,80348960,Матрас беспружинный,"Матрас MILDEX Dream Basic, 160х200 см",31,,1.0
3620,A11_825,A11_825-049,80364567,КПБ евро,"КПБ Евро MICASA Freja 20091515 (нав. 50х70 см - 2 шт.), розовый/тёмно-серый",11,,1.0
3621,A11_825,A11_825-049,80366178,Наволочки 50х70,"Комплект наволочек ESTUDI BLANCO 725/0031668/2869, 50х70 см, 2 шт., молочный",11,,1.0
3622,A11_825,A11_825-049,80366638,чайные пары,"Чайный набор Bronco FUSION 263-1013, 290 мл, пудровый",22,,2.0
3623,A11_825,A11_825-049,80370341,Подушки декоративные,"Декор. подушка Октекс 539144, 40x40 см, в асс.",11,,1.0
3624,A11_825,A11_825-049,80370474,"Покрывала 1,5 спальные","Покрывало IMPRESS Glance ML-07, 140х220 см, белый",11,,1.0
3625,A11_825,A11_825-049,80373410,"Рамки, фоторамки","Фоторамка Gallery 642468-15, 30х40 см, бежевый",23,,2.0
3626,A11_825,A11_825-049,80379296,Цветочные композиции,"Иск. букет ZH-24, H31 см, розовый/зелёный",27,,1.0
3627,A11_825,A11_825-049,80379300,Цветочные композиции,"Иск. букет ZH-18, H20 см, розовый/зелёный",27,,1.0
3628,A11_825,A11_825-049,80381724,Свечи базовые,"Свеча Bartek Вельвет, 6х12х6 см, розовый",27,,1.0
3629,A11_825,A11_825-049,80381726,Свечи базовые,"Свеча Bartek Вельвет, 6х12х6 см, серый",27,,1.0
3630,A11_825,A11_825-049,80381727,Свечи базовые,"Свеча Bartek Вельвет, 7х15х7 см, розовый",27,,1.0
3631,A11_825,A11_825-049,80381729,Свечи базовые,"Свеча Bartek Вельвет, 7х15х7 см, серый",27,,1.0
3632,A11_825,A11_825-049,80382247,Бра,"Бра CITILUX Риволи CL104310, хром",25,,2.0
3633,A11_825,A11_825-049,80382587,Шторы готовые,"Штора ESTUDI BLANCO Malfa С537877 V5020, пудра, 180х280 см, блэкаут/сатин, лента",21,,2.0
3634,A11_825,A11_825-049,80391496,Ковры циновки,"Ковёр Ковротекс Эко С94ПР, 80х150 см, серый (77010/55)",24,,1.0
3635,A11_825,A11_825-049,80421873,хранение вещей,"Лоток с крышкой econova VELVET 433238938, 6,55 л, светло-серый",28,,3.0
3636,A11_825,A11_825-049,80422371,Комод 190,"Комод SOLANA Nils ИЖ.082.03.00.00.00, шёлковый камень/бетонный камень",31,,1.0
3637,A11_825,A11_825-049,80422372,Туал. стол,"Туалетный стол SOLANA Nils ИЖ.082.06.00.00.00, шёлковый камень/бетонный камень",31,,1.0
3638,A11_825,A11_825-049,80422373,Комод 190,"Комод SOLANA Nils ИЖ.082.08.00.00.00, шёлковый камень/бетонный камень",31,,1.0
3639,A11_825,A11_825-049,80422374,Тумба 191,"Тумба SOLANA Nils ИЖ.082.04.00.00.00, шёлковый камень/бетонный камень",31,,2.0
3640,A11_825,A11_825-049,80422375,Кровать деревянная 301,"Кровать двойная SOLANA Nils ИЖ.082.05.00.00.00, 160х200 см, шёлковый камень/бетонный камень (с ПМ)",31,,1.0
3641,A11_825,A11_825-049,80422381,Шкаф распашной 308,"Шкаф для одежды и белья 4-дв. с зеркалом SOLANA Nils ИЖ.082.02.00.00.00, шёлковый камень/бетонный камень",31,,1.0
3642,A11_825,A11_825-049,80422383,Шкаф угловой 308,"Шкаф угловой SOLANA Nils ИЖ.082.10.00.00.00, шёлковый камень/бетонный камень",31,,1.0
3643,A11_825,A11_825-049,80423713,Костюмные,"Вешалка костюмная Слуга-2, белый",35,,1.0
3644,A11_825,A11_825-049,80425696,"Рамки, фоторамки","Фоторамка Julia 75650, 15х20 см, серебряный",23,,2.0
3645,A11_825,A11_825-050,80311445,Матрас беспружинный,"Матрас MILDEX CASCADE, 90х200 см",31,,1.0
3646,A11_825,A11_825-050,80311452,Матрас беспружинный,"Матрас MILDEX Norma, 90х200 см",31,,1.0
3647,A11_825,A11_825-050,80311458,Матрас пружинный,"Матрас MILDEX Dakota, 90х200 см",31,,1.0
3648,A11_825,A11_825-050,80311477,Матрас пружинный,"Матрас MILDEX Reston, 90х200 см",31,,1.0
3649,A11_825,A11_825-050,80311511,Матрас пружинный,"Матрас MILDEX Marseille, 90х200 см",31,,1.0
3650,A11_825,A11_825-050,80320871,Матрас пружинный,"Матрас MILDEX Hit Medium, 90х200 см",31,,1.0
3651,A11_825,A11_825-050,80320892,Матрас пружинный,"Матрас MILDEX Expert Therapy, 90х200 см",31,,1.0
3652,A11_825,A11_825-050,80324175,Матрас пружинный,"Матрас MILDEX Avila, 90х200 см",31,,1.0
3653,A11_825,A11_825-050,80324187,Матрас пружинный,"Матрас MILDEX Madrid, 90х200 см",31,,1.0
3654,A11_825,A11_825-050,80324199,Матрас пружинный,"Матрас MILDEX Valencia, 90х200 см",31,,1.0
3655,A11_825,A11_825-050,80330331,Матрас беспружинный,"Матрас MILDEX Pion Max, 90х200 см",31,,1.0
3656,A11_825,A11_825-050,80330345,Матрас пружинный,"Матрас MILDEX Wellington, 90х200 см",31,,1.0
3657,A11_825,A11_825-050,80330514,Основание,"Основание кроватное КР11.000.00.00-01, 90х200 см, чёрный",31,,26.0
3658,A11_825,A11_825-050,80330521,Основание доп. элемент,"Комплект мебельных опор КМО260.9005.05, 26 см, 5 шт., чёрный",31,,26.0
3659,A11_825,A11_825-050,80331127,Матрас пружинный,"Матрас MILDEX Memphis, 90х200 см",31,,1.0
3660,A11_825,A11_825-050,80333397,Матрас пружинный,"Матрас MILDEX Phoenix, 90х200 см",31,,1.0
3661,A11_825,A11_825-050,80333425,Матрас пружинный,"Матрас MILDEX Boston, 90х200 см",31,,1.0
3662,A11_825,A11_825-050,80334515,Матрас пружинный,"Матрас MILDEX Energy Life, 90х200 см",31,,1.0
3663,A11_825,A11_825-050,80334527,Матрас пружинный,"Матрас MILDEX Smart Dream, 90х200 см",31,,1.0
3664,A11_825,A11_825-050,80336939,Матрас пружинный,"Матрас MILDEX Pro-comfort, 90х200 см",31,,1.0
3665,A11_825,A11_825-050,80336950,Матрас пружинный,"Матрас MILDEX Doris Strong, 90х200 см",31,,1.0
3666,A11_825,A11_825-050,80344121,Матрас беспружинный,"Матрас Mimosa, 90х200 см",31,,1.0
3667,A11_825,A11_825-050,80347158,Матрас пружинный,"Матрас MILDEX Tennessee, 90х200 см",31,,1.0
3668,A11_825,A11_825-050,80350668,Матрас пружинный,"Матрас MILDEX Capri ФР-0038134, 90х200 см",31,,1.0
3669,A11_825,A11_825-050,80404287,Матрас пружинный,"Матрас SLEEPLAB Innovation, 90х200 см",31,,1.0
3670,A11_825,A11_825-050,80404294,Матрас пружинный,"Матрас SLEEPLAB Relaxation, 90х200 см",31,,1.0
3671,A11_825,A11_825-050,80404301,Матрас пружинный,"Матрас SLEEPLAB Fusion, 90х200 см",31,,1.0
3672,A11_825,A11_825-050,80412183,Матрас пружинный,"Матрас SLEEPLAB Twin, 90х200 см",31,,1.0
3673,A11_825,A11_825-051,80064526,Пуф 082,"Пуф Руби ПФ-1, белый",35,,1.0
3674,A11_825,A11_825-051,80066158,Напольные,"Вешалка напольная LILLE CH-4012, чёрный/хром",35,,1.0
3675,A11_825,A11_825-051,80301321,Отд.ст. прочие декор. изд.,Органайзер д/средств личной гигиены Domo Pak Living 911544,20,,1.0
3676,A11_825,A11_825-051,80306970,кофейная пара,"Кофейная пара TUDOR ENGLAND TU9999-2, белый",22,,1.0
3677,A11_825,A11_825-051,80306973,137 сахарницы,"Сахарница TUDOR ENGLAND TU2223, 220 мл, белый",22,,1.0
3678,A11_825,A11_825-051,80311530,"Пледы 1,5 спальные","Плед IMPRESS Graphite 17FH041, 150х200 см, серый",11,,1.0
3679,A11_825,A11_825-051,80321201,Наст. лампы - офисные,"Лампа настольная на струбцине ""ТРАНСВИТ"" ""Бета"" НДБ37-60-013, серебряный",25,,2.0
3680,A11_825,A11_825-051,80328214,Подушки декоративные,"Декор. подушка Linen Way 4919, 45х45 см, фиолетовый",11,,2.0
3681,A11_825,A11_825-051,80335185,Журнальный стол коллекция,"Стол Дуглас ИП-601.02.02.01.02, чёрный муар/MOOD",33,,1.0
3682,A11_825,A11_825-051,80344566,Потолочные LED люстры,"Светильник потолочный Natali Kovaltseva 81038/8C, белый/чёрный",25,,1.0
3683,A11_825,a11_825-051,80344913,Кровать деревянная 301,"Кровать Норд, 140х200 см, белый/чёрный (ЛД 677.140.000, ЛД 900.030.000)",31,,1.0
3684,A11_825,a11_825-051,80344925,Тумба 191,"Тумба прикроватная Норд ЛД 677.020.000, белый/статуарио",31,,2.0
3685,A11_825,a11_825-051,80344927,Комод 190,"Комод 1190 Норд ЛД 677.010.000, белый/статуарио",31,,1.0
3686,A11_825,a11_825-051,80344931,Туал. стол,"Туалетный стол Норд ЛД 677.040.000, белый/статуарио",31,,1.0
3687,A11_825,a11_825-051,80344934,Зеркало 306,"Зеркало навесное с подсветкой Норд ЛД 677.050.000, белый",31,,1.0
3688,A11_825,a11_825-051,80344936,Наборные шкафы 308,"Корпус шкафа одностворчатого Норд ЛД 677.060.000, белый",31,,2.0
3689,A11_825,a11_825-051,80344938,Наборные шкафы 308,"Корпус шкафа двухстворчатого Норд ЛД 677.070.000, белый",31,,1.0
3690,A11_825,a11_825-051,80344940,Наборные шкафы 308,"Корпус шкафа углового 45 Норд ЛД 677.080.000, белый",31,,1.0
3691,A11_825,a11_825-051,80344943,Наборные шкафы 308,"Фасад Норд ЛД 677.001.000, статуарио",31,,3.0
3692,A11_825,a11_825-051,80344944,Наборные шкафы 308,"Фасад с зеркалом Норд ЛД 677.002.000, белый",31,,2.0
3693,A11_825,a11_825-051,80344946,Спальни доп. элемент,"Полка навесная Норд ЛД 677.130.000, белый/чёрный",31,,2.0
3694,A11_825,a11_825-051,80344948,Шкаф доп. элемент 310,"Паспарту вертикальное Норд ЛД 677.090.000, белый",31,,2.0
3695,A11_825,A11_825-051,80346338,Часы,"Часы настенные 79812, D60 см, чёрный",23,,1.0
3696,A11_825,A11_825-051,80364900,Вазы настольные,"Декор. ваза ВеЩицы CSA-9M, H23 см, серо-чёрный",27,,2.0
3697,A11_825,A11_825-051,80364901,Вазы настольные,"Декор. ваза ВеЩицы CSA-9L, H34 см, серо-чёрный",27,,1.0
3698,A11_825,A11_825-051,80366926,для кофе,"Гейзерная кофеварка на 6 порций APOLLO APL-06, 300 мл, чёрный",22,,1.0
3699,A11_825,A11_825-051,80374327,Покрывала евро,"Покрывало IMPRESS DASTAN, 220х260 см, тёмно-лиловый",11,,1.0
3700,A11_825,A11_825-051,80374719,КПБ евро,"КПБ Евро ESTUDI BLANCO Tadeo 470/0031667*/2903 (нав. 50(70)х70 см-2 шт.), серый",11,,1.0
3701,A11_825,A11_825-051,80374748,Матрас пружинный,"Матрас MILDEX Windsor, 140х200 см",31,,1.0
3702,A11_825,A11_825-051,80377965,Вазы настольные,"Ваза SOLBIKA GLASSWORKS Беата SK269-02, H50 см, чёрный",27,,1.0
3703,A11_825,A11_825-051,80410892,Подушки декоративные,"Подушка с отстрочкой Linen Way 46273, 43х43 см, фиолетовый",11,,2.0
3704,A11_825,A11_825-051,80422779,Декор. фигуры настольные,"Декор. фигура Пара слонов 713408/S029, H16 см, чёрный/белый глянец",27,,1.0
3705,A11_825,A11_825-051,80425046,"Рамки, фоторамки","Фоторамка МИРАМ 641877-44, 40х40 см, чёрный",23,,4.0
3706,A11_825,A11_825-051,80426380,Цветы искусственные срезка,"Иск. растение Ветка оливы 8J-1716, 15х43х10 см, зелёный",27,,2.0
3707,A11_825,A11_825-051,80427284,тарелки обеденные (21-28),"Тарелка обеденная Luminarc PAMPILLE GRANIT Q4643, D25 см, серый",22,,1.0
3708,A11_825,A11_825-051,80453382,Ковры циновки,"Ковёр Лакшери 27704_23628, 160х230 см (прямоугольник), серый",24,,1.0
3709,A11_825,A11_825-052,80018232,Вазы настольные,"Ваза-цилиндр ""Трубка 107"" 2022, H20 см",27,,2.0
3710,A11_825,A11_825-052,80074464,Матрас пружинный,"Матрас CUREM Dynamic, 160х200 см",31,,1.0
3711,A11_825,A11_825-052,80091898,Цветы искусственные срезка,"8J-13RS0012 Иск. растение ""Алиум"" H78см, кремовый",27,,3.0
3712,A11_825,A11_825-052,80099972,кувшины,"Кувшин Bormioli Rocco AURUM 180860G04021990, 1,5 л",22,,1.0
3713,A11_825,A11_825-052,80331493,Часы,"Часы настенные 6612, D30,5 см, белый",23,,1.0
3714,A11_825,A11_825-052,80344848,Наб. покрывала+нав. Евро,"Комплект Евро IMPRESS Novela ML-03, стальной (17-1502) (покрывало 220x240 см + декор. наволочка 45х45 см - 2 шт.)",11,,1.0
3715,A11_825,A11_825-052,80349073,отдельные предметы,"Бокал д/белого вина ORIGAMI, 350 мл",22,,2.0
3716,A11_825,A11_825-052,80349771,Шторы готовые,"Штора ESTUDI BLANCO DAFNE TH-17, серый (19), 200х280 см, блэкаут, лента",21,,2.0
3717,A11_825,A11_825-052,80356136,Комод 190,"Комод Virginia НМ 011.01, ясень Анкор тёмный (KR)/белый скандинавский",31,,1.0
3718,A11_825,A11_825-052,80364894,Вазы настольные,"Декор. ваза ВеЩицы CSA-4M, H25 см, серый",27,,1.0
3719,A11_825,A11_825-052,80364895,Вазы настольные,"Декор. ваза ВеЩицы CSA-4L, Н30,5 см, серый",27,,1.0
3720,A11_825,A11_825-052,80366191,Наволочки 50х70,"Комплект наволочек ESTUDI BLANCO 725/0031668/1150, 50х70 см, 2 шт., шоколадный",11,,1.0
3721,A11_825,A11_825-052,80370475,"Покрывала 1,5 спальные","Покрывало IMPRESS Glance ML-07, 140х220 см, шоколадный",11,,1.0
3722,A11_825,A11_825-052,80370909,КПБ евро,"КПБ Евро MICASA Natal м252.21.04 (нав. 50х70см-2 шт.), зелёный (4625-1+4625а-1)",11,,1.0
3723,A11_825,A11_825-052,80373393,"Рамки, фоторамки","Фоторамка Gallery 651645-8, 20х30 см, бежевый",23,,2.0
3724,A11_825,A11_825-052,80373394,"Рамки, фоторамки","Фоторамка Gallery 651645-15, 30х40 см, бежевый",23,,3.0
3725,A11_825,A11_825-052,80377137,салфетки бамбук,"Салфетка на стол MITTE FRESH MT-203H, 45х30 см, синий",22,,1.0
3726,A11_825,A11_825-052,80382948,Шторы готовые,"Портьера MICASA Luna JTH-144, зелёный (54), 180х275 см, сатин, лента",21,,2.0
3727,A11_825,A11_825-052,80383573,Подвесные LED люстры,"Светильник подвесной CITILUX Стратус Смарт CL732A520GS, белый",25,,1.0
3728,A11_825,A11_825-052,80390561,"Пледы 1,5 спальные","Плед MICASA Canto 20DF01, 140х200 см, зелёный",11,,1.0
3729,A11_825,A11_825-052,80401544,Репродукции в раме,"Репродукция в раме Virtue LING1045, 58x58 см, светло-серый",23,,2.0
3730,A11_825,A11_825-052,80401576,Цветочные композиции,"Иск. растение в кашпо ORTM21071, H60 см, зелёный",27,,2.0
3731,A11_825,A11_825-052,80404559,Зеркала настенные,"Зеркало в раме 368174430, 54х74 см, шампань",23,,1.0
3732,A11_825,A11_825-052,80412414,однотон,"Ковёр KAPLANSER CARPET SUPER PAULA 5121A FDJ77, 120х170 см, тёмно-серый",24,,1.0
3733,A11_825,A11_825-052,80415186,Раскладной 304,"Диван-кровать DREAMART Дрезден 99 120, синий (Maxx 754)/графит (Maxx 965)",34,,1.0
3734,A11_825,A11_825-052,80422781,Декор. фигуры настольные,"Набор из 3 декор. фигурок Семья слонов 713464/I065, 57 см, серебристо-бежевый",27,,2.0
3735,A11_825,A11_825-052,80428860,тюль готовый,"Тюль MICASA Viviana SAR02084 V101, белый, 300х280 см, сетка, лента",21,,1.0
3736,A11_825,a11_825-052,80438758,Кровать деревянная 301,"Кровать Virginia НМ 011.54 Х, 160х200 см, ясень анкор тёмный (KR)/белый (Бум айс)",31,,1.0
3737,A11_825,a11_825-052,80438763,Шкаф распашной 308,"Шкаф комбинированный Virginia НМ 011.51 Х, ясень анкор тёмный (KR)/белый скандинавский",31,,1.0
3738,A11_825,A11_825-052,80438769,Туал. стол,"Туалетный стол Virginia НМ 011.08 Х, ясень анкор тёмный (KR)/белый скандинавский",31,,1.0
3739,A11_825,A11_825-052,80438771,Тумба 191,"Тумба прикроватная Virginia НМ 011.37 Х, ясень анкор тёмный (KR)/белый скандинавский",31,,2.0
3740,A11_825,A11_825-053,80069062,тюль готовый,"Тюль Sanpa Аманда, белый (1585), 300х260 см, вуаль, лента",21,,1.0
3741,A11_825,A11_825-053,80295740,Кресло ткань_227,"Кресло рабочее VIVIANNE MLM-611144, серый (MFD-01)",39,,1.0
3742,A11_825,A11_825-053,80296464,Покрывала 2 спальные,"Плед MICASA Zigzag RG-5279, 200х220 см, серый",11,,1.0
3743,A11_825,A11_825-053,80296480,бак для мусора пластик,"Корзина д/мусора MITTE Roca HW139 (H/T), 12 л, чёрный",28,,1.0
3744,A11_825,A11_825-053,80296668,Вазы настольные,"Ваза NiNaGlass ""Конус"" NG92-043M, H21 см, в асс.",27,,1.0
3745,A11_825,A11_825-053,80319434,Зеркала напольные,"Зеркало напольное в раме 1899-61090(SQ), 45,1х150,1 см, серебряный",23,,1.0
3746,A11_825,a11_825-053,80321335,Шкаф доп. элемент 310,"Комплект полок Тайлер ПМ-298.01.00.007, 2 шт., твист (для шкафа для одежды и белья ПМ-298.08.00.000)",31,,2.0
3747,A11_825,A11_825-053,80321344,Шкаф доп. элемент 310,"Комплект полок Тайлер ПМ-298.02.00.006, 2 шт., твист (для шкафа для одежды ПМ-298.09.00.000)",31,,2.0
3748,A11_825,a11_825-053,80321365,Шкаф доп. элемент 310,"Ящик Тайлер ПМ-298.08.01.000, твист (для шкафа для одежды и белья ПМ-298.08.00.000)",31,,2.0
3749,A11_825,a11_825-053,80321370,Шкаф доп. элемент 310,"Ящик Тайлер ПМ-298.09.01.000, твист (для шкафа для одежды ПМ-298.09.00.000)",31,,2.0
3750,A11_825,A11_825-053,80330349,Матрас пружинный,"Матрас MILDEX Wellington, 160х200 см",31,,1.0
3751,A11_825,A11_825-053,80340383,Наволочки 50х70,"Комплект наволочек ESTUDI BLANCO 725/0031668/2255, 50х70 см, 2 шт., серый",11,,1.0
3752,A11_825,A11_825-053,80348458,Письменный стол,"Письменный стол Fantom СПм-203, дуб Юкон/чёрный",39,,1.0
3753,A11_825,A11_825-053,80356103,Часы,"Часы настенные 79767, D25 см, чёрный",23,,1.0
3754,A11_825,A11_825-053,80358405,Кресло 075,"Кресло для отдыха SCANDICA Норд ТК 98, платиновый серый (Simple 30)/коричневый (Marvel Chocolate)",34,,1.0
3755,A11_825,A11_825-053,80358605,КПБ евро,"КПБ Евро ESTUDI BLANCO Edmundo 470/0031667*/2843 (нав.50(70)х70 см-2 шт.), шоколадный",11,,1.0
3756,A11_825,A11_825-053,80360462,кружки.,"Термокружка WALMER AERO W37000718, 270 мл",22,,2.0
3757,A11_825,A11_825-053,80360492,Шторы готовые,"Штора MICASA Azzurra MAX, серый (17), 145х280 см, бархат, лента",21,,2.0
3758,A11_825,A11_825-053,80365228,"Пледы 1,5 спальные","Плед VLADI Шанхай, 140х200 см, в асс.",11,,1.0
3759,A11_825,A11_825-053,80370857,Потолочные люстры,"Люстра CITILUX Томми CL102150, хром/дымчатый",25,,1.0
3760,A11_825,a11_825-053,80370993,Наборные шкафы 308,"Каркас шкафа одежды и белья Тайлер ПМ-298.08.00.000, камень",31,,1.0
3761,A11_825,a11_825-053,80370994,Наборные шкафы 308,"Дверь с зеркалом Тайлер ПМ-298.01.01.000, камень",31,,1.0
3762,A11_825,a11_825-053,80370995,Наборные шкафы 308,"Дверь Тайлер ПМ-298.01.00.009, камень",31,,3.0
3763,A11_825,a11_825-053,80370996,Наборные шкафы 308,"Каркас шкафа одежды Тайлер ПМ-298.09.00.000, камень",31,,1.0
3764,A11_825,A11_825-053,80370997,Наборные шкафы 308,"Каркас шкафа углового Тайлер ПМ-298.10.00.000, камень",31,,1.0
3765,A11_825,a11_825-053,80370998,Тумба 191,"Тумба с двумя ящиками Тайлер ПМ-298.04.00.000, камень",31,,1.0
3766,A11_825,a11_825-053,80370999,Тумба 191,"Тумба с тремя ящиками Тайлер ПМ-298.05.00.000, камень",31,,1.0
3767,A11_825,a11_825-053,80371000,Комод 190,"Комод с четырьмя ящиками Тайлер ПМ-298.06.00.000, камень",31,,1.0
3768,A11_825,a11_825-053,80371001,Комод 190,"Комод с пятью ящиками Тайлер ПМ-298.07.00.000, камень",31,,1.0
3769,A11_825,A11_825-053,80382953,Шторы готовые,"Штора MICASA Bria JTH-108, коричневый (19), 180х280 см, блэкаут/рогожка, лента",21,,2.0
3770,A11_825,A11_825-053,80398975,Вазы настольные,"Ваза ZSC1925-8-0428, H20,5 см, чёрный",27,,1.0
3771,A11_825,A11_825-053,80398976,Вазы настольные,"Ваза ZSC1925-12-0428, H30 см, чёрный",27,,2.0
3772,A11_825,A11_825-053,80401579,Декоративные деревья,"Иск. растение в кашпо ORTM21126, H76 см, зелёный",27,,2.0
3773,A11_825,A11_825-053,80403485,Вазы напольные,"Ваза YZ04864BWW-3, H58,5 см, серый/белый",27,,1.0
3774,A11_825,A11_825-053,80404560,Зеркала настенные,"Зеркало в раме 368272930, 55х75 см, античное серебро",23,,1.0
3775,A11_825,A11_825-053,80404566,Репродукции в раме,"Набор постеров в раме Архитектура. Париж 260903299, 60x90 см, 2 шт., чёрный",23,,1.0
3776,A11_825,A11_825-053,80409240,салфетки ПВХ,"Салфетка сервировочная Nouvelle Изумруд 9903255-9, 45х37 см, зелёный",22,,2.0
3777,A11_825,A11_825-053,80411178,Кровать матерчатая 302,"Кровать Стелла, 160х200 см, серый (Lounge 13) (с ПМ)",31,,1.0
3778,A11_825,A11_825-053,80415634,Цветы искусственные срезка,"Иск. цветок ВеЩицы Ветка эвкалипта aj-200, H50 см, зелёный",27,,2.0
3779,A11_825,A11_825-053,80415635,Цветы искусственные срезка,"Иск. цветок ВеЩицы Ветка эвкалипта aj-201, H70 см, зелёный",27,,3.0
3780,A11_825,A11_825-053,80421092,Свечи ароматические,"Аромат. свеча в стакане STELLA FRAGRANCE TROPIC BLOSSOM SF0415, D7,3 см, H9,5 см, белый/светлое дерево, цилиндр",27,,1.0
3781,A11_825,A11_825-053,80425046,"Рамки, фоторамки","Фоторамка МИРАМ 641877-44, 40х40 см, чёрный",23,,2.0
3782,A11_825,A11_825-053,80453382,Ковры циновки,"Ковёр Лакшери 27704_23628, 160х230 см (прямоугольник), серый",24,,1.0
3783,A11_825,A11_825-054,80018232,Вазы настольные,"Ваза-цилиндр ""Трубка 107"" 2022, H20 см",27,,2.0
3784,A11_825,A11_825-054,80262408,Наволочки 50х70,"Комплект наволочек ESTUDI BLANCO ""Страйп"" 725/0031668/1037, 50х70 см, 2 шт., белый",11,,1.0
3785,A11_825,a11_825-054,80296232,Тумба 191,"Тумба Сирена ПМ 245.05.00.000, дуб Гамильтон/серый глянец",31,,2.0
